"calendarId","title","body","start","location","category","type","lat","lon"
"rladies-madrid","¡Primer evento de R-Ladies Madrid!","<i class='fa fa-users'></i>&emsp;44<br><br><p><b>¡Bienvenidas al primer meet-up de R-Ladies Madrid!</b></p> <p>Para conocernos haremos un foro, con una introducción de R, una introducción de nosotras y una mesa redonda para conocernos y hacer un poco de networking.</p> <p>Si conocéis a otras mujeres interesadas en R que se apunten o vengan c...  <br><br> <a href='https://www.meetup.com/rladies-madrid/events/233829731/' target='_blank'><button class='button'>Event page</button></a>",2016-10-24 19:30:00,"Not announced","time","past",NA,NA
"rladies-madrid","R-Ladies Madrid: NLP para todas.","<i class='fa fa-users'></i>&emsp;31<br><br><p>¡Bienvenidas al meet-up de R-Ladies Madrid!</p> <p>Esta vez vamos a adentrarnos un poco en el <b>procesamiento del lenguaje natural (NLP) </b>y cómo trabajarlo con R con un par de casos prácticos. Como siempre, habrá momentos de networking. </p> <p>Si conocéis a otras mujeres interesadas en R que...  <br><br> <a href='https://www.meetup.com/rladies-madrid/events/235214827/' target='_blank'><button class='button'>Event page</button></a>",2016-11-16 18:30:00,"Not announced","time","past",NA,NA
"rladies-madrid","R-Ladies Madrid: Meetup data data data web! + Iniciación a rvest y httr","<i class='fa fa-users'></i>&emsp;35<br><br><p>¡Último R-Ladies de 2016! ¡Venid antes de que se acabe el año!</p> <p>Nos reunimos una mes más para hablar de mucho R, muchos datos y mucho meetup. Y por supuesto para desearnos un feliz fin de año :)</p> <p>-----------------------------------------------------------------------  </p> <p><b>Inés<...  <br><br> <a href='https://www.meetup.com/rladies-madrid/events/236030790/' target='_blank'><button class='button'>Event page</button></a>",2016-12-13 19:00:00,"Not announced","time","past",NA,NA
"rladies-madrid","R-Ladies Madrid: R + Negocios (¿quieres contarnos tu experiencia?)","<i class='fa fa-users'></i>&emsp;37<br><br><p>¡Bienvenidas a un nuevo meetup de R-Ladies Madrid! ¡Feliz año! ¡Feliz R!</p> <p>Nos reunimos un mes más para hablar de R en los negocios. Como somos muchas y trabajamos en muchos sitios distintos queremos conocer tu experiencia, ¿por qué pusiste R en tu vida? ¿Qué te llevó a trabajar con R? ¿Te s...  <br><br> <a href='https://www.meetup.com/rladies-madrid/events/236943288/' target='_blank'><button class='button'>Event page</button></a>",2017-01-31 19:00:00,"Not announced","time","past",NA,NA
"rladies-madrid","R-Ladies Madrid: R in Finance Industries","<i class='fa fa-users'></i>&emsp;33<br><br><p>¡Nos vemos el día 25 con una invitada muy especial! ¡<b>Chiayi Yen</b> es la fundadora de <a href=""https://www.meetup.com/es-ES/R-Ladies-Taipei/"">R-Ladies Taipei</a> y en su viaje por Europa viene a hacernos una visita! Estamos muy orgullosas de poder contar con ella para el meetup de febrero.</p...  <br><br> <a href='https://www.meetup.com/rladies-madrid/events/237518166/' target='_blank'><button class='button'>Event page</button></a>",2017-02-25 11:00:00,"Not announced","time","past",NA,NA
"rladies-madrid","R-Ladies + Geoinquietos: Visualización de mapas","<i class='fa fa-users'></i>&emsp;3<br><br><p>¡Hola geoinquiet@s &amp; R-Ladies! </p> <p><b>PARA APUNTAROS POR FAVOR DIRIGÍOS AL MEETUP DE GEOINQUIETOS PARA CONTROLAR EL AFORO:</b></p> <p><a href=""https://www.meetup.com/es-ES/Geoinquietos-MAD/events/238111854/""><a href=""https://www.meetup.com/es-ES/Geoinquietos-MAD/events/238111854/"" class=""...  <br><br> <a href='https://www.meetup.com/rladies-madrid/events/238114648/' target='_blank'><button class='button'>Event page</button></a>",2017-03-25 10:30:00,"Medialab Prado, Calle Alameda, 15, 28014 Madrid, Madrid, ES","time","past",40.4108123779297,-3.6938419342041
"rladies-madrid","R-Ladies + AdaLab + OSWeekends","<i class='fa fa-users'></i>&emsp;65<br><br><p>Después de abril sin meetup (oh!!! 😢) ¡volvemos con más fuerza que nunca!</p> <p>Ya podéis verlo, nos hemos juntado con AdaLab y con OSWeekends para presentar un proyecto (piloto) que hemos desarrollado los tres grupos y esperamos que no sea el último.</p> <p>Nos juntaremos a escuchar a:</p> <p>-...  <br><br> <a href='https://www.meetup.com/rladies-madrid/events/239433826/' target='_blank'><button class='button'>Event page</button></a>",2017-05-11 19:00:00,"Not announced","time","past",NA,NA
"rladies-madrid","Call Of Data","<i class='fa fa-users'></i>&emsp;3<br><br><p>Call of data es el <b>primer Dataton</b> que organiza R-Ladies Madrid. Un día para explorar, conocer y aprender sobre datos. Toda la jornada para disfrutar de charlas por la mañana que nos inspiren y den ideas para luego trabajar por grupos con el dataset propuesto. </p> <p><b><a href=""https://ww...  <br><br> <a href='https://www.meetup.com/rladies-madrid/events/239723990/' target='_blank'><button class='button'>Event page</button></a>",2017-06-03 09:00:00,"Google For Startups Campus, Calle Moreno Nieto, 2,28005  Madrid, Madrid, ES","time","past",40.4124145507812,-3.71826100349426
"rladies-madrid","R-Ladies Madrid: Recap y nuevos objetivos","<i class='fa fa-users'></i>&emsp;26<br><br><p>¡Hola!</p> <p>9 meses, 7 eventos y 1 Call of Data después nos despedimos hasta septiembre. Para ello queremos contar con todas vosotras, con la comunidad, con los amigos de la comunidad, con todos los que nos han ayudado y acompañado estos 9 meses y como no, con todas aquellas que vayan a venir p...  <br><br> <a href='https://www.meetup.com/rladies-madrid/events/241044594/' target='_blank'><button class='button'>Event page</button></a>",2017-07-06 19:00:00,"Not announced","time","past",NA,NA
"rladies-madrid","Presentación del nuevo curso + Contribuir a un proyecto Open Source","<i class='fa fa-users'></i>&emsp;71<br><br><p>============</p> <p>¿Estáis preparadas?</p> <p><b>Arremangáos que este año vamos a hacer mucho código en muy buena compañía, y todo esto junto a charlas de primerísima calidad.</b></p> <p>============</p> <p>Para empezar el curso con buen pie os vamos a contar como hemos preparado los meetups de ...  <br><br> <a href='https://www.meetup.com/rladies-madrid/events/242388998/' target='_blank'><button class='button'>Event page</button></a>",2017-09-19 19:00:00,"Not announced","time","past",NA,NA
